,17.1,Accessibility,Fixed properly exposing the expanded state of <details> elements on iOS.  (109684906),,https://bugs.webkit.org/buglist.cgi?content=109684906
,17.1,Accessibility,"Fixed exposing column headers of cells within role=""row"" elements with display: contents to assistive technologies.  (115190637)",,https://bugs.webkit.org/buglist.cgi?content=115190637
,17.1,Accessibility,"Fixed empty accessibility label for role=""treeitem"" elements with display: contents who have child text starting with a newline.  (115226509)",,https://bugs.webkit.org/buglist.cgi?content=115226509
,17.1,Authentication,Fixed a bug that could cause authentication through Extensible Enterprise Single Sign-On to hang if the authentication was canceled on the server side.  (105809792),,https://bugs.webkit.org/buglist.cgi?content=105809792
,17.1,CSS,Fixed font-size-adjust toggling font sizes for system-ui font.  (111709567),,https://bugs.webkit.org/buglist.cgi?content=111709567
,17.1,CSS,Fixed counter values to prevent them from overflowing or underflowing.  (111743827),,https://bugs.webkit.org/buglist.cgi?content=111743827
,17.1,CSS,Fixed auto none support for contain-intrinsic-size.  (112479718),,https://bugs.webkit.org/buglist.cgi?content=112479718
,17.1,CSS,Fixed fine-grained invalidation for :host pseudo-class in non-subject position.  (114560066),,https://bugs.webkit.org/buglist.cgi?content=114560066
,17.1,JavaScript,Fixed a positive look-behind RegExp with alternatives of different minimum lengths.  (112952197),,https://bugs.webkit.org/buglist.cgi?content=112952197
,17.1,Loading,Fixed an issue with a workaround to handle cases where websites serve Data URLs with malformed padding. This issue prevented some images in Word documents from failing to display when hosted by Box and Sharepoint.  (114573089),,https://bugs.webkit.org/buglist.cgi?content=114573089
,17.1,Media,Added support for Managed MediaSource on iOS.  (114270414),,https://bugs.webkit.org/buglist.cgi?content=114270414
,17.1,Media,Fixed fullscreen ready check to remove the hierarchy requirement.  (110004138),,https://bugs.webkit.org/buglist.cgi?content=110004138
,17.1,Media,Fixed an issue where HTTP Live Streaming (HLS) videos may be offset and clipped within their video element’s frame.  (110467872),,https://bugs.webkit.org/buglist.cgi?content=110467872
,17.1,Media,Fixed videos disappearing when switching from landscape to portrait.  (112416568),,https://bugs.webkit.org/buglist.cgi?content=112416568
,17.1,Media,Fixed vertical multiline WebVTT captions getting cut off.  (112951878),,https://bugs.webkit.org/buglist.cgi?content=112951878
,17.1,Media,Fixed an issue where AirPods spatial audio quality is degraded after loading sites that request user media in Safari.  (113604970),,https://bugs.webkit.org/buglist.cgi?content=113604970
,17.1,Media,Fixed an issue where media will play with sound but no video after pressing the back button in Safari.  (113605284),,https://bugs.webkit.org/buglist.cgi?content=113605284
,17.1,Media,"Fixed an issue where media of type application/x-mpegURL; codecs=""avc1.42E01E"" does not play in Safari.  (113608345)",,https://bugs.webkit.org/buglist.cgi?content=113608345
,17.1,Media,Fixed an issue where a media element backed by MediaSource may not receive the seeked event.  (114594559),,https://bugs.webkit.org/buglist.cgi?content=114594559
,17.1,Performance,"Fixed a bug that caused poor performance when resuming WebKit-based apps, including causing a black screen or a blurry snapshot of the app’s prior state to be temporarily visible to users.  (114795818)",,https://bugs.webkit.org/buglist.cgi?content=114795818
,17.1,Rendering,Fixed handling iframes with display: none.  (112494003),,https://bugs.webkit.org/buglist.cgi?content=112494003
,17.1,Rendering,Fixed an issue where scrollbars would sometimes show unexpectedly in fullscreen content.  (113605155),,https://bugs.webkit.org/buglist.cgi?content=113605155
,17.1,Rendering,Fixed a bug that could cause sites to layout improperly in Private Browsing mode.  (113607432),,https://bugs.webkit.org/buglist.cgi?content=113607432
,17.1,Safari Extensions,Added support for storage.session.setAccessLevel and updated storage.session to be accessed only by TRUSTED_CONTEXTS by default.  (105952676),,https://bugs.webkit.org/buglist.cgi?content=105952676
,17.1,Web API,Fixed an issue that could trigger a crash when web content uses WebSockets.  (75425816),,https://bugs.webkit.org/buglist.cgi?content=75425816
,17.1,Web API,Fixed intermittent removal of adoptedStyleSheet CSSStyleSheet instances when assigning an adoptedStyleSheet array.  (107768559),,https://bugs.webkit.org/buglist.cgi?content=107768559
,17.1,Web API,Fixed: Improved the performance of IntersectionObserver operations during scrolling.  (111120491),,https://bugs.webkit.org/buglist.cgi?content=111120491
,17.1,Web API,Fixed ElementInternals.setFormValue(<nullish value>) to clear the submission value.  (111802198),,https://bugs.webkit.org/buglist.cgi?content=111802198
,17.1,Web API,Fixed keyboard scroll not stopping after pressing the down arrow if keyup is default prevented.  (112396756) (FB12647732),,https://bugs.webkit.org/buglist.cgi?content=112396756
,17.1,Web API,Fixed window.postMessage with OffscreenCanvas with an isolated world message listener.  (112618195),,https://bugs.webkit.org/buglist.cgi?content=112618195
,17.1,Web API,Fixed a bug that could cause a nested popover element within a shadow DOM to improperly dismiss its ancestor popover.  (113604250),,https://bugs.webkit.org/buglist.cgi?content=113604250
,17.1,Web Apps,Fixed handling dismissed notifications on macOS.  (113756668),,https://bugs.webkit.org/buglist.cgi?content=113756668
,17.1,Web Inspector,Fixed objects logged to the console with multiple private fields that use the same name.  (109215331),,https://bugs.webkit.org/buglist.cgi?content=109215331
,17.1,Web Inspector,Fixed: Stopped using Number.prototype.toLocaleString() for numeric console format specifiers.  (112170843),,https://bugs.webkit.org/buglist.cgi?content=112170843
,17.1,WebGL,Fixed an issue which would cause unnecessary “WebGL: context lost.” errors after Safari has been moved to the background on iPadOS.  (115500744),,https://bugs.webkit.org/buglist.cgi?content=115500744
