,17,Accessibility,Added support for code ARIA role. (106621574),,https://bugs.webkit.org/buglist.cgi?content=106621574
,17,Accessibility,Fixed aria-owns attribute for the radio role. (23630121),,https://bugs.webkit.org/buglist.cgi?content=23630121
,17,Accessibility,Fixed incorrect accessible name from multiple <label> elements. (24033482),,https://bugs.webkit.org/buglist.cgi?content=24033482
,17,Accessibility,Fixed HTML menu element to map to role=list. (55145117),,https://bugs.webkit.org/buglist.cgi?content=55145117
,17,Accessibility,Fixed conveying focus movement when using aria-activedescendant to set the active cell within a grid. (84439987),,https://bugs.webkit.org/buglist.cgi?content=84439987
,17,Accessibility,Fixed the wrong role displayed for input in Web Inspector. (103907008),,https://bugs.webkit.org/buglist.cgi?content=103907008
,17,Accessibility,Fixed input[type=date] individual fields getting announced as “group”. (104928713),,https://bugs.webkit.org/buglist.cgi?content=104928713
,17,Accessibility,Fixed VoiceOver when selecting “Sign in with Apple” on some websites. (105179300),,https://bugs.webkit.org/buglist.cgi?content=105179300
,17,Accessibility,Fixed elements with the popovertarget attribute to expose expanded state to assistive technologies. (105425310),,https://bugs.webkit.org/buglist.cgi?content=105425310
,17,Accessibility,Fixed some inputs not being treated as invalid despite being rendered as such. (105653691),,https://bugs.webkit.org/buglist.cgi?content=105653691
,17,Accessibility,Fixed aria-errormessage to not be exposed when aria-invalid is false. (105813974),,https://bugs.webkit.org/buglist.cgi?content=105813974
,17,Accessibility,Fixed form controls taking the accessibility text of an ancestor label over their own inner text. (106575817),,https://bugs.webkit.org/buglist.cgi?content=106575817
,17,Accessibility,Fixed VoiceOver not reading entered text in text fields. (107226275),,https://bugs.webkit.org/buglist.cgi?content=107226275
,17,Accessibility,Fixed labels for slot elements referenced with aria-labelledby. (107570512),,https://bugs.webkit.org/buglist.cgi?content=107570512
,17,Accessibility,Fixed properly exposing lists that have display: contents list items. (107924637),,https://bugs.webkit.org/buglist.cgi?content=107924637
,17,Accessibility,Fixed aria-activedescendant to work for display: contents elements. (108248056),,https://bugs.webkit.org/buglist.cgi?content=108248056
,17,Accessibility,"Fixed CSS speak-as, AXAccessKey, aria-owns, and URL AX APIs to work for display: contents elements. (108301432)",,https://bugs.webkit.org/buglist.cgi?content=108301432
,17,Accessibility,Fixed aria-grabbed and aria-dropeffect to work for display: contents elements. (108349820),,https://bugs.webkit.org/buglist.cgi?content=108349820
,17,Accessibility,Fixed aria-describedby to be equivalent to aria-description and override it when both are present. (108386295),,https://bugs.webkit.org/buglist.cgi?content=108386295
,17,Accessibility,Fixed computing the wrong accessibility clickpoint for display: contents links and headings. (108409898),,https://bugs.webkit.org/buglist.cgi?content=108409898
,17,Accessibility,Fixed display: contents elements to be able to return selected accessibility children. (108428630),,https://bugs.webkit.org/buglist.cgi?content=108428630
,17,Accessibility,Fixed computing the accessible name for display: contents elements that rely on labels or captions. (108492642),,https://bugs.webkit.org/buglist.cgi?content=108492642
,17,Accessibility,Fixed aria-flowto to work for display: contents elements. (108542797),,https://bugs.webkit.org/buglist.cgi?content=108542797
,17,Accessibility,Fixed slotted elements not being exposed to accessibility when inside <dialog> or aria-modal. (108704582),,https://bugs.webkit.org/buglist.cgi?content=108704582
,17,Accessibility,Fixed display: contents lists to return the correct sub-role. (109498423),,https://bugs.webkit.org/buglist.cgi?content=109498423
,17,Accessibility,"Fixed aria-checked to work for role=""treeitem"" elements with display: contents. (109955788)",,https://bugs.webkit.org/buglist.cgi?content=109955788
,17,Accessibility,Fixed some content on web pages not displaying on braille displays. (110758833),,https://bugs.webkit.org/buglist.cgi?content=110758833
,17,Accessibility,"Fixed table structure for elements with a role attribute of grid, treegrid, table, row, gridcell, cell, or columnheader with display: contents. (111193901)",,https://bugs.webkit.org/buglist.cgi?content=111193901
,17,Accessibility,"Fixed: Improved accessibility for tables and table components with display: flex, grid, block, inline-block, and contents. (111202843)",,https://bugs.webkit.org/buglist.cgi?content=111202843
,17,Accessibility,Fixed: Prioritized HTML required attribute over aria-required when both are present. (111370591),,https://bugs.webkit.org/buglist.cgi?content=111370591
,17,Accessibility,Fixed unexpected speech synthesis behavior for unordered lists. (112085797),,https://bugs.webkit.org/buglist.cgi?content=112085797
,17,Accessibility,Fixed display: contents elements sometimes missing their children. (113044333),,https://bugs.webkit.org/buglist.cgi?content=113044333
,17,Apple Pay,"Added support for Apple Pay in cross-origin iframes with the allow=""payment"" attribute. (88969594)",,https://bugs.webkit.org/buglist.cgi?content=88969594
,17,Authentication,Added support for largeBlob extension for the local authenticator. (105237759),,https://bugs.webkit.org/buglist.cgi?content=105237759
,17,Canvas,Fixed createImageBitmap using ImageData to respect the premultiply flag. (89382358),,https://bugs.webkit.org/buglist.cgi?content=89382358
,17,Canvas,Fixed repaint issue when drawing VideoFrames to canvas. (109100283),,https://bugs.webkit.org/buglist.cgi?content=109100283
,17,CSS,Added support for @counter-style. (30318695),,https://bugs.webkit.org/buglist.cgi?content=30318695
,17,CSS,Added support for the update Media Query. (35799713),,https://bugs.webkit.org/buglist.cgi?content=35799713
,17,CSS,Added support for optional resolution and type arguments in image-set(). (77598590),,https://bugs.webkit.org/buglist.cgi?content=77598590
,17,CSS,Added support for contain-intrinsic-size. (89358231),,https://bugs.webkit.org/buglist.cgi?content=89358231
,17,CSS,Added support for full-width and full-size-kana values for text-transform. (100310853),,https://bugs.webkit.org/buglist.cgi?content=100310853
,17,CSS,Added support for multiple text-transform values. (105381249),,https://bugs.webkit.org/buglist.cgi?content=105381249
,17,CSS,Added support for @supports font-tech() and @font-face { src: tech() }. (105665900),,https://bugs.webkit.org/buglist.cgi?content=105665900
,17,CSS,Added support for the @font-face size-adjust descriptor. (106349717),,https://bugs.webkit.org/buglist.cgi?content=106349717
,17,CSS,Added support for containerName and containerQuery and updated conditionText to be “containerName containerQuery”. (106505281),,https://bugs.webkit.org/buglist.cgi?content=106505281
,17,CSS,Added support for overflow-block and overflow-inline media query features. (106511968),,https://bugs.webkit.org/buglist.cgi?content=106511968
,17,CSS,Added support for the two-value syntax of font-size-adjust. (107290850),,https://bugs.webkit.org/buglist.cgi?content=107290850
,17,CSS,Added support for @supports font-format(). (107381176),,https://bugs.webkit.org/buglist.cgi?content=107381176
,17,CSS,Added support for the from-font value for font-size-adjust. (107735982),,https://bugs.webkit.org/buglist.cgi?content=107735982
,17,CSS,Added nowrap white-space to the User-Agent Stylesheet for the <option> element. (110019702),,https://bugs.webkit.org/buglist.cgi?content=110019702
,17,CSS,Added support for the scripting media query. (110949545),,https://bugs.webkit.org/buglist.cgi?content=110949545
,17,CSS,Added support for word-break: auto. (111507205),,https://bugs.webkit.org/buglist.cgi?content=111507205
,17,CSS,Added support for contain-intrinsic-size: auto none. (111510558),,https://bugs.webkit.org/buglist.cgi?content=111510558
,17,CSS,Added support for contain-intrinsic-size: inherit. (112409855),,https://bugs.webkit.org/buglist.cgi?content=112409855
,17,CSS,Fixed CSS @imports in HTML missing quote marks getting mistakenly hidden from the Preload Scanner. (46031271),,https://bugs.webkit.org/buglist.cgi?content=46031271
,17,CSS,Fixed matching elements without a parent with the child-indexed pseudo-class. (91637426),,https://bugs.webkit.org/buglist.cgi?content=91637426
